2025-04-13 20:05:08,580 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:07:44,533 - ZAPScanner - INFO - Starting Full Scan of http://http://testphp.vulnweb.com/
2025-04-13 20:07:44,534 - ZAPScanner - INFO - Running full scan (timeout: 3600s)
2025-04-13 20:07:44,535 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -quickurl http://http://testphp.vulnweb.com/ -quickout reports/full_scan_20250413-200744.html -quickprogress -config scanner.strength=high
2025-04-13 20:07:45,092 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:07:45,092 - ZAPScanner - ERROR - Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 20:07:45,092 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:07:45,092 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:10:07,165 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:10:08,348 - ZAPScanner - INFO - Starting Quick Scan of http://http://testphp.vulnweb.com/
2025-04-13 20:10:08,348 - ZAPScanner - INFO - Running quick scan (timeout: 300s)
2025-04-13 20:10:08,348 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -daemon -port 8090 -config api.key=m8k0mjisskaf8klcd42fm125kt -config api.addrs.addr.name=.* -config api.addrs.addr.regex=true -config api.addrs.addr.enabled=true -config api.key.disable=false -config api.incerrordetails=true -cmd -quickurl http://http://testphp.vulnweb.com/ -quickout reports/quick_scan_20250413-201008.html -quickprogress
2025-04-13 20:10:08,883 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:10:08,883 - ZAPScanner - ERROR - Error output: 
2025-04-13 20:10:08,883 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:10:08,883 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:10:20,871 - ZAPScanner - INFO - Starting Full Scan of http://http://testphp.vulnweb.com/
2025-04-13 20:10:20,872 - ZAPScanner - INFO - Running full scan (timeout: 3600s)
2025-04-13 20:10:20,873 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -daemon -port 8090 -config api.key=m8k0mjisskaf8klcd42fm125kt -config api.addrs.addr.name=.* -config api.addrs.addr.regex=true -config api.addrs.addr.enabled=true -config api.key.disable=false -config api.incerrordetails=true -cmd -quickurl http://http://testphp.vulnweb.com/ -quickout reports/full_scan_20250413-201020.html -quickprogress -config scanner.strength=high
2025-04-13 20:10:21,329 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:10:21,329 - ZAPScanner - ERROR - Error output: 
2025-04-13 20:10:21,329 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:10:21,329 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:10:21,983 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:10:23,119 - ZAPScanner - INFO - Starting Full Scan of http://http://testphp.vulnweb.com/
2025-04-13 20:10:23,119 - ZAPScanner - INFO - Running full scan (timeout: 3600s)
2025-04-13 20:10:23,120 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -daemon -port 8090 -config api.key=m8k0mjisskaf8klcd42fm125kt -config api.addrs.addr.name=.* -config api.addrs.addr.regex=true -config api.addrs.addr.enabled=true -config api.key.disable=false -config api.incerrordetails=true -cmd -quickurl http://http://testphp.vulnweb.com/ -quickout reports/full_scan_20250413-201023.html -quickprogress -config scanner.strength=high
2025-04-13 20:10:23,634 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:10:23,634 - ZAPScanner - ERROR - Error output: 
2025-04-13 20:10:23,634 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:10:23,634 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:10:26,616 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:10:27,715 - ZAPScanner - INFO - Starting Baseline Scan of http://http://testphp.vulnweb.com/
2025-04-13 20:10:27,715 - ZAPScanner - INFO - Running baseline scan (timeout: 1200s)
2025-04-13 20:10:27,715 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -daemon -port 8090 -config api.key=m8k0mjisskaf8klcd42fm125kt -config api.addrs.addr.name=.* -config api.addrs.addr.regex=true -config api.addrs.addr.enabled=true -config api.key.disable=false -config api.incerrordetails=true -cmd -quickurl http://http://testphp.vulnweb.com/ -quickout reports/baseline_scan_20250413-201027.html -quickprogress
2025-04-13 20:10:28,150 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:10:28,150 - ZAPScanner - ERROR - Error output: 
2025-04-13 20:10:28,150 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:10:28,151 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:12:51,352 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:12:54,019 - ZAPIntegration - INFO - Starting full scan of http://http://testphp.vulnweb.com/
2025-04-13 20:12:54,020 - ZAPScanner - INFO - Starting Full Scan of http://http://testphp.vulnweb.com/
2025-04-13 20:12:54,020 - ZAPScanner - INFO - Running full scan (timeout: 3600s)
2025-04-13 20:12:54,021 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -quickurl http://http://testphp.vulnweb.com/ -quickout reports/full_scan_20250413-201254.html -quickprogress -config scanner.strength=high
2025-04-13 20:12:54,534 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:12:54,534 - ZAPScanner - ERROR - Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 20:12:54,534 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:12:54,534 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:15:38,118 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:15:39,107 - ZAPIntegration - INFO - Starting quick scan of https://slcm.manipal.edu/
2025-04-13 20:15:39,108 - ZAPScanner - INFO - Starting Quick Scan of https://slcm.manipal.edu/
2025-04-13 20:15:39,108 - ZAPScanner - INFO - Running quick scan (timeout: 300s)
2025-04-13 20:15:39,108 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -quickurl https://slcm.manipal.edu/ -quickout reports/quick_scan_20250413-201539.html -quickprogress
2025-04-13 20:15:39,821 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:15:39,822 - ZAPScanner - ERROR - Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 20:15:39,822 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:15:39,822 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:17:28,569 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:17:29,917 - ZAPIntegration - INFO - Starting full scan of https://slcm.manipal.edu/
2025-04-13 20:17:29,917 - ZAPScanner - INFO - Starting Full Scan of https://slcm.manipal.edu/
2025-04-13 20:17:29,918 - ZAPScanner - INFO - Running full scan (timeout: 3600s)
2025-04-13 20:17:29,918 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -quickurl https://slcm.manipal.edu/ -quickout reports/full_scan_20250413-201729.html -quickprogress -config scanner.strength=high
2025-04-13 20:17:30,421 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:17:30,421 - ZAPScanner - ERROR - Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 20:17:30,421 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:17:30,421 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:20:12,916 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:20:13,865 - ZAPIntegration - INFO - Starting quick scan of https://slcm.manipal.edu/
2025-04-13 20:20:14,053 - ZAPScanner - INFO - Starting Quick Scan of https://slcm.manipal.edu/
2025-04-13 20:20:14,054 - ZAPScanner - INFO - Running quick scan (timeout: 300s)
2025-04-13 20:20:14,054 - ZAPScanner - INFO - Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -quickurl https://slcm.manipal.edu/ -quickout reports/quick_scan_20250413-202014.html -quickprogress
2025-04-13 20:20:14,679 - ZAPScanner - ERROR - Command failed with exit code 1
2025-04-13 20:20:14,679 - ZAPScanner - ERROR - Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 20:20:14,679 - ZAPScanner - ERROR - Scan failed
2025-04-13 20:20:14,679 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:22:13,907 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:22:14,955 - ZAPIntegration - INFO - Starting full scan of https://slcm.manipal.edu/
2025-04-13 20:22:15,166 - ZAPScanner - ERROR - Error running scan: unsupported operand type(s) for /: 'str' and 'str'
2025-04-13 20:22:15,167 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:22:39,811 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:22:40,740 - ZAPIntegration - INFO - Starting quick scan of https://slcm.manipal.edu/
2025-04-13 20:22:40,890 - ZAPScanner - ERROR - Error running scan: unsupported operand type(s) for /: 'str' and 'str'
2025-04-13 20:22:40,890 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:22:46,105 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:22:46,806 - ZAPIntegration - INFO - Starting baseline scan of https://slcm.manipal.edu/
2025-04-13 20:22:46,974 - ZAPScanner - ERROR - Error running scan: unsupported operand type(s) for /: 'str' and 'str'
2025-04-13 20:22:46,975 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:22:59,256 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:23:00,271 - ZAPIntegration - INFO - Starting baseline scan of https://slcm.manipal.edu
2025-04-13 20:23:00,436 - ZAPScanner - ERROR - Error running scan: unsupported operand type(s) for /: 'str' and 'str'
2025-04-13 20:23:00,436 - ZAPIntegration - ERROR - Scan failed to generate a report
2025-04-13 20:23:15,659 - ZAPScanner - INFO - Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:23:17,424 - ZAPIntegration - INFO - Starting baseline scan of http://http://testphp.vulnweb.com/
2025-04-13 20:23:17,464 - ZAPIntegration - ERROR - Target URL is not accessible: HTTPConnectionPool(host='http', port=80): Max retries exceeded with url: //testphp.vulnweb.com/ (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x104fb2c60>: Failed to resolve 'http' ([Errno 8] nodename nor servname provided, or not known)"))
2025-04-13 20:36:49,972 [INFO] vulnerability_analyzer: Initializing VulnerabilityAnalyzer
2025-04-13 20:36:49,975 [INFO] vulnerability_analyzer: Creating new model at /Users/ratish_jha/Desktop/csf_proj/models/false_positive_model.joblib
2025-04-13 20:36:49,976 [INFO] vulnerability_analyzer: Creating new model at /Users/ratish_jha/Desktop/csf_proj/models/vulnerability_ranker.joblib
2025-04-13 20:36:49,976 [INFO] report_generator: Initializing ReportGenerator
2025-04-13 20:36:49,976 [INFO] chatbot: Initializing VulnerabilityChatbot
2025-04-13 20:37:15,339 [INFO] scan_manager: Initializing scanner for http://http://testphp.vulnweb.com/
2025-04-13 20:37:15,340 [INFO] ZAPScanner: Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 20:37:15,340 [INFO] scan_manager: Starting quick scan for http://http://testphp.vulnweb.com/
2025-04-13 20:37:15,342 [ERROR] scan_manager: Error during scan: ZAPSimpleScanner.run_scan() got an unexpected keyword argument 'report_path'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/scan_manager.py", line 53, in start_scan
    scan_result = self.scanner.run_scan(
                  ^^^^^^^^^^^^^^^^^^^^^^
TypeError: ZAPSimpleScanner.run_scan() got an unexpected keyword argument 'report_path'
2025-04-13 21:32:54,093 [INFO] vulnerability_analyzer: Initializing VulnerabilityAnalyzer
2025-04-13 21:32:54,094 [INFO] vulnerability_analyzer: Creating new model at /Users/ratish_jha/Desktop/csf_proj/models/false_positive_model.joblib
2025-04-13 21:32:54,094 [INFO] vulnerability_analyzer: Creating new model at /Users/ratish_jha/Desktop/csf_proj/models/vulnerability_ranker.joblib
2025-04-13 21:32:54,095 [INFO] report_generator: Initializing ReportGenerator
2025-04-13 21:32:54,095 [INFO] chatbot: Initializing VulnerabilityChatbot
2025-04-13 21:33:00,957 [INFO] scan_manager: Starting quick scan for http://testphp.vulnweb.com/
2025-04-13 21:33:00,958 [ERROR] scan_manager: Error during scan: 'NoneType' object has no attribute 'run_scan'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/scan_manager.py", line 31, in start_scan
    scan_result = self.scanner.run_scan(scan_type)
                  ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'run_scan'
2025-04-13 21:33:13,274 [INFO] scan_manager: Starting baseline scan for http://testphp.vulnweb.com
2025-04-13 21:33:13,275 [ERROR] scan_manager: Error during scan: 'NoneType' object has no attribute 'run_scan'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/scan_manager.py", line 31, in start_scan
    scan_result = self.scanner.run_scan(scan_type)
                  ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'run_scan'
2025-04-13 21:33:17,483 [INFO] scan_manager: Starting full scan for http://testphp.vulnweb.com
2025-04-13 21:33:17,483 [ERROR] scan_manager: Error during scan: 'NoneType' object has no attribute 'run_scan'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/scan_manager.py", line 31, in start_scan
    scan_result = self.scanner.run_scan(scan_type)
                  ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'run_scan'
2025-04-13 21:33:19,124 [INFO] scan_manager: Starting full scan for http://testphp.vulnweb.com
2025-04-13 21:33:19,125 [ERROR] scan_manager: Error during scan: 'NoneType' object has no attribute 'run_scan'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/scan_manager.py", line 31, in start_scan
    scan_result = self.scanner.run_scan(scan_type)
                  ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'run_scan'
2025-04-13 21:33:19,333 [INFO] scan_manager: Starting full scan for http://testphp.vulnweb.com
2025-04-13 21:33:19,333 [ERROR] scan_manager: Error during scan: 'NoneType' object has no attribute 'run_scan'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/scan_manager.py", line 31, in start_scan
    scan_result = self.scanner.run_scan(scan_type)
                  ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'run_scan'
2025-04-13 21:34:52,226 [INFO] vulnerability_analyzer: Initializing VulnerabilityAnalyzer
2025-04-13 21:34:52,227 [INFO] vulnerability_analyzer: Creating new model at /Users/ratish_jha/Desktop/csf_proj/models/false_positive_model.joblib
2025-04-13 21:34:52,227 [INFO] vulnerability_analyzer: Creating new model at /Users/ratish_jha/Desktop/csf_proj/models/vulnerability_ranker.joblib
2025-04-13 21:34:52,228 [INFO] report_generator: Initializing ReportGenerator
2025-04-13 21:34:52,228 [INFO] chatbot: Initializing VulnerabilityChatbot
2025-04-13 21:35:03,874 [INFO] scan_manager: Starting quick scan for http://testphp.vulnweb.com
2025-04-13 21:35:03,875 [INFO] scan_manager: Initializing scanner for http://testphp.vulnweb.com
2025-04-13 21:35:03,876 [INFO] ZAPScanner: Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 21:35:03,876 [INFO] ZAPScanner: Running quick scan (timeout: 300s)
2025-04-13 21:35:03,877 [INFO] ZAPScanner: Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -quickurl http://testphp.vulnweb.com -quickout /Users/ratish_jha/Desktop/csf_proj/reports/quick_scan_20250413-213503.html -quickprogress
2025-04-13 21:35:04,394 [ERROR] ZAPScanner: Command failed with exit code 1
2025-04-13 21:35:04,394 [ERROR] ZAPScanner: Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 21:35:10,108 [INFO] scan_manager: Starting baseline scan for http://testphp.vulnweb.com
2025-04-13 21:35:10,109 [INFO] ZAPScanner: Running baseline scan (timeout: 300s)
2025-04-13 21:35:10,109 [INFO] ZAPScanner: Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -autorun http://testphp.vulnweb.com -quickout /Users/ratish_jha/Desktop/csf_proj/reports/baseline_scan_20250413-213510.html
2025-04-13 21:35:10,679 [ERROR] ZAPScanner: Command failed with exit code 1
2025-04-13 21:35:10,679 [ERROR] ZAPScanner: Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 21:35:14,136 [INFO] scan_manager: Starting full scan for http://testphp.vulnweb.com
2025-04-13 21:35:14,136 [INFO] ZAPScanner: Running full scan (timeout: 300s)
2025-04-13 21:35:14,137 [INFO] ZAPScanner: Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -autorun http://testphp.vulnweb.com -quickout /Users/ratish_jha/Desktop/csf_proj/reports/full_scan_20250413-213514.html -config scanner.strength=high
2025-04-13 21:35:14,711 [ERROR] ZAPScanner: Command failed with exit code 1
2025-04-13 21:35:14,712 [ERROR] ZAPScanner: Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 21:35:27,727 [INFO] scan_manager: Starting full scan for http://testphp.vulnweb.com
2025-04-13 21:35:27,728 [INFO] ZAPScanner: Running full scan (timeout: 300s)
2025-04-13 21:35:27,729 [INFO] ZAPScanner: Running command: /Applications/ZAP.app/Contents/Java/zap.sh -cmd -autorun http://testphp.vulnweb.com -quickout /Users/ratish_jha/Desktop/csf_proj/reports/full_scan_20250413-213527.html -config scanner.strength=high
2025-04-13 21:35:28,187 [ERROR] ZAPScanner: Command failed with exit code 1
2025-04-13 21:35:28,187 [ERROR] ZAPScanner: Error output: The home directory is already in use. Ensure no other ZAP instances are running with the same home directory: /Users/ratish_jha/Library/Application Support/ZAP/

2025-04-13 21:37:09,588 [INFO] vulnerability_analyzer: Initializing VulnerabilityAnalyzer
2025-04-13 21:37:09,589 [INFO] vulnerability_analyzer: Creating new model at /Users/ratish_jha/Desktop/csf_proj/models/false_positive_model.joblib
2025-04-13 21:37:09,589 [INFO] vulnerability_analyzer: Creating new model at /Users/ratish_jha/Desktop/csf_proj/models/vulnerability_ranker.joblib
2025-04-13 21:37:09,590 [INFO] report_generator: Initializing ReportGenerator
2025-04-13 21:37:09,590 [INFO] chatbot: Initializing VulnerabilityChatbot
2025-04-13 21:37:39,026 [INFO] scan_manager: Starting quick scan for http://testphp.vulnweb.com/
2025-04-13 21:37:39,027 [INFO] scan_manager: Initializing scanner for http://testphp.vulnweb.com/
2025-04-13 21:37:39,028 [INFO] ZAPScanner: Found ZAP at: /Applications/ZAP.app/Contents/Java
2025-04-13 21:37:41,074 [INFO] ZAPScanner: Running quick scan (timeout: 300s)
2025-04-13 21:37:41,075 [INFO] ZAPScanner: Running command: /Applications/ZAP.app/Contents/Java -cmd -quickurl http://testphp.vulnweb.com/ -quickout /Users/ratish_jha/Desktop/csf_proj/reports/quick_scan_20250413-213741.html -quickprogress
2025-04-13 21:37:41,085 [ERROR] ZAPScanner: Error running scan: [Errno 13] Permission denied: '/Applications/ZAP.app/Contents/Java'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/zap_simple.py", line 156, in run_scan
    process = subprocess.Popen(
              ^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File "/Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Applications/ZAP.app/Contents/Java'
2025-04-13 21:37:41,088 [ERROR] scan_manager: Error during scan: ScanManager.process_scan_results() missing 1 required positional argument: 'report_path'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/scan_manager.py", line 37, in start_scan
    return self.process_scan_results(scan_result)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: ScanManager.process_scan_results() missing 1 required positional argument: 'report_path'
2025-04-13 21:37:47,161 [INFO] scan_manager: Starting baseline scan for http://testphp.vulnweb.com/
2025-04-13 21:37:49,198 [INFO] ZAPScanner: Running baseline scan (timeout: 900s)
2025-04-13 21:37:49,198 [INFO] ZAPScanner: Running command: /Applications/ZAP.app/Contents/Java -cmd -autorun http://testphp.vulnweb.com/ -quickout /Users/ratish_jha/Desktop/csf_proj/reports/baseline_scan_20250413-213749.html
2025-04-13 21:37:49,207 [ERROR] ZAPScanner: Error running scan: [Errno 13] Permission denied: '/Applications/ZAP.app/Contents/Java'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/zap_simple.py", line 156, in run_scan
    process = subprocess.Popen(
              ^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File "/Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Applications/ZAP.app/Contents/Java'
2025-04-13 21:37:49,209 [ERROR] scan_manager: Error during scan: ScanManager.process_scan_results() missing 1 required positional argument: 'report_path'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/scan_manager.py", line 37, in start_scan
    return self.process_scan_results(scan_result)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: ScanManager.process_scan_results() missing 1 required positional argument: 'report_path'
2025-04-13 21:37:54,458 [INFO] scan_manager: Starting full scan for http://testphp.vulnweb.com/
2025-04-13 21:37:56,499 [INFO] ZAPScanner: Running full scan (timeout: 1800s)
2025-04-13 21:37:56,500 [INFO] ZAPScanner: Running command: /Applications/ZAP.app/Contents/Java -cmd -autorun http://testphp.vulnweb.com/ -quickout /Users/ratish_jha/Desktop/csf_proj/reports/full_scan_20250413-213756.html -config scanner.strength=high
2025-04-13 21:37:56,511 [ERROR] ZAPScanner: Error running scan: [Errno 13] Permission denied: '/Applications/ZAP.app/Contents/Java'
Traceback (most recent call last):
  File "/Users/ratish_jha/Desktop/csf_proj/zap_simple.py", line 156, in run_scan
    process = subprocess.Popen(
              ^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py", line 1026, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
  File "/Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py", line 1955, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/Applications/ZAP.app/Contents/Java'
2025-04-13 21:37:56,513 [ERROR] scan_manager: Error during scan: ScanManager.process_scan_results() missing 1 required positional argument: 'report_path'
